feature,mean_importance
Z_P_LMS,0.0
Z_P_FUNKTION,2.2204460492503132e-17
Z_P_LEDSYSTEM_3,4.4408920985006264e-17
Z_P_BAUREIHE_NEU,6.661338147750939e-17
Z_P_SCHUTZKLASSE,6.661338147750939e-17
Z_P_LEDSYSTEM_1,0.0077113992366712346
Z_P_LEDSYSTEM_2,0.017231774498128294
Objekt,0.03192715541534237
Bezeichnung,0.19075059424561902
Z_P_SCHALTUNG,4.2405887876082335
