feature,shap_importance
Bezeichnung,7.30289
Z_P_SCHALTUNG,3.381388
Objekt,2.6737747
Z_P_LMS,0.27426225
Z_P_FUNKTION,0.22799012
Z_P_BAUREIHE_NEU,0.0
Z_P_LEDSYSTEM_1,0.0
Z_P_LEDSYSTEM_2,0.0
Z_P_LEDSYSTEM_3,0.0
Z_P_SCHUTZKLASSE,0.0
