feature,mean_importance
Objekt,-5.427295983162495e-06
Z_P_FUNKTION,0.0
Z_P_SCHUTZKLASSE,0.0
Bezeichnung,0.07433865562228266
Z_P_LEDSYSTEM_2,0.10865304989419862
Z_P_LMS,0.13748189096962485
Z_P_BAUREIHE_NEU,0.17514865336118599
Z_P_LEDSYSTEM_3,0.19490957650631419
Z_P_LEDSYSTEM_1,0.23490743935976455
Z_P_SCHALTUNG,0.35723432255309034
