timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-07-14T13:18:38,codecarbon,838e4b11-85a3-4189-bfe9-a83abcde178a,12.187963485717772,4.390366666411934e-05,0.0036022151457515,27.0,16.051000000000002,0.0585594177246093,9.14097261428833e-05,5.425204613652495e-05,1.9758540869588614e-07,0.0001458593576881,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T13:54:20,codecarbon,5a7d2171-fd04-4547-9f4e-5a34423c2160,12.294522523880005,4.705073135814047e-05,0.0038269669494486,27.0,18.753,0.0585465431213378,9.220891892910005e-05,6.390676275690396e-05,1.9904043406398842e-07,0.00015631472212,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T13:56:53,codecarbon,e83fc898-d524-45a0-9dfe-40c2c7edd27c,13.197908639907835,5.0861459146890565e-05,0.0038537514188494,27.0,18.842,0.2835359573364258,9.89843147993088e-05,6.895488236612743e-05,1.0357501664261312e-06,0.0001689749473318,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T13:58:00,codecarbon,c45ccc1c-be28-4242-a26d-5613021242b2,13.859145641326904,5.535736586043444e-05,0.0039942841566916,27.0,20.612,0.2243442535400391,0.0001039435923099,7.910887168857788e-05,8.590504879634865e-07,0.0001839115144864,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T13:58:07,codecarbon,a253c847-6b3b-416c-bf8a-5dd893286964,15.617332220077516,6.182154897358407e-05,0.0039585217310102,27.0,19.495,0.1705713272094726,0.0001171299916505,8.758047597030799e-05,6.76738271416563e-07,0.0002053872058923,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:00:55,codecarbon,6addb31f-ac57-4a56-894f-21fbb5111bf3,13.4229154586792,5.194053879488514e-05,0.0038695422730462,27.0,19.11,0.2003974914550781,0.00010067186594,7.114332086642583e-05,7.447427445936228e-07,0.0001725599295511,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:13:34,codecarbon,2a2c52d1-5c9d-476c-8459-bc9058ac12d7,12.418912649154665,4.4134541752212015e-05,0.003553816908054,27.0,15.47,0.0586738586425781,9.314184486865996e-05,5.32828102045589e-05,2.0172948562503734e-07,0.0001466263845588,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:25:52,codecarbon,871bdffc-3a4c-4b2f-89fc-5b8a15dce535,38.00066065788269,0.0001337957915048,0.0035208806686135,27.0,17.853,0.058659553527832,0.0002850049549341,0.0001579765240703,1.522811709469162e-06,0.0004445042907138,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:26:31,codecarbon,3e86b85c-67d8-4210-b809-aa0f9745b6b0,12.929223537445068,4.541777287229841e-05,0.0035127997238783,27.0,14.989,0.058568000793457,9.6969176530838e-05,5.371095697893037e-05,2.094773616549143e-07,0.0001508896108714,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:31:45,codecarbon,114f1101-76b2-43a2-aff1-dd569746c5d2,14.6689190864563,5.8176841052747344e-05,0.0039659937252269,27.0,20.411,0.0585594177246093,0.0001100168931484,8.30238357492288e-05,2.378128058285257e-07,0.0001932785417034,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:33:19,codecarbon,fa1e5e56-baf6-43e6-8b0c-acf65b77fa43,13.505593061447144,5.3693238914192455e-05,0.0039756298497889,27.0,20.465,0.1394405364990234,0.0001012844753265,7.657758218910959e-05,5.207960198754336e-07,0.0001783828535355,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:35:47,codecarbon,ec678d08-f957-409d-8481-b3faed02f504,12.962069749832152,4.990228179593228e-05,0.0038498698710195,27.0,19.03,0.0587196350097656,9.720802545547484e-05,6.836975963645512e-05,2.105265224630178e-07,0.0001657883116143,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:44:30,codecarbon,b2ebb786-e17f-4cbc-9e05-6c03f6576a05,12.60949206352234,4.8602333464794616e-05,0.0038544243669731,27.0,18.996,0.1411499977111816,9.457119047641754e-05,6.640582991838454e-05,4.925259998644076e-07,0.0001614695463946,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:49:14,codecarbon,abf70055-b7f8-4e9f-892f-a61cd4008a36,12.85764503479004,4.649054027003561e-05,0.0036157896834328,27.0,16.218,0.0585966110229492,9.64323377609253e-05,5.781278826951981e-05,2.084961291416221e-07,0.0001544536221595,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:50:15,codecarbon,0bde8483-bfd9-4310-b594-9ecd76594a54,13.07891321182251,4.755693655626488e-05,0.0036361535386041,27.0,16.458000000000006,0.0585823059082031,9.809184908866882e-05,5.969250963211061e-05,2.12108243555728e-07,0.0001579964669643,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T14:51:47,codecarbon,3680a887-6f15-4679-8e6d-15fd68beb7c7,13.539124488830566,4.960554577827491e-05,0.0036638665830422,27.0,16.788,0.0587353706359863,0.0001015434336662,6.303888054847718e-05,2.201634539810016e-07,0.0001648024776686,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T15:06:58,codecarbon,05fd10f9-15cc-48f9-a829-053e21de1daf,13.04272747039795,4.926412044825098e-05,0.0037771333151031,27.0,18.164,0.0585322380065918,9.782045602798462e-05,6.563661363760631e-05,2.1110458109006922e-07,0.0001636681742466,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T15:27:36,codecarbon,b2fadc00-28bf-43c6-9ccf-7892dfa05f92,12.344013214111328,4.766739362723015e-05,0.0038615799254603,27.0,19.162,0.0594992637634277,9.258009910583496e-05,6.558006479713651e-05,2.03270074537348e-07,0.0001583634339775,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T18:16:48,codecarbon,bbc2393f-31d3-46e2-b74b-235d88ee5076,22.26525640487671,7.423997116131793e-05,0.003334341622271,27.0,13.099000000000002,0.3313007354736328,0.0001669849687814,7.588409230318335e-05,3.775361378195612e-06,0.0002466444224628,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-14T18:20:33,codecarbon,32e922b7-c7ca-4bc3-a616-dd12191fae10,13.349433660507202,4.721442904644002e-05,0.0035368113919408,27.0,15.29,0.0587396621704101,0.0001001131314039,5.652872406442961e-05,2.1671279224544082e-07,0.0001568585682605,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:32:49,codecarbon,c00c62fe-7778-45de-a164-982acd91f837,17.539849519729614,6.974415890107437e-05,0.0039763259555119,27.0,16.727000000000004,0.05875825881958,0.0001315488713979,9.81638830809461e-05,1.995414627641216e-06,0.0002317081691065,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:34:27,codecarbon,ea7dfc29-4c85-4bb7-9ea6-4a9a6783994c,14.973195314407349,5.431087921718776e-05,0.0036272070240698,27.0,16.346,0.0586609840393066,0.0001122914546728,6.790013894319534e-05,2.4322105903365813e-07,0.000180434814675,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:35:43,codecarbon,b11ad878-480e-49e8-bd8f-b0c302cf5ae1,15.759037494659424,5.86281729476304e-05,0.0037202889432491,27.0,16.625,0.0590972900390625,0.0001181927812099,7.584145800385211e-05,7.43744000921159e-07,0.0001947779832147,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:37:15,codecarbon,0bc30518-f512-483e-95c9-f3c0380087e4,13.896708250045776,5.194368682186546e-05,0.0037378410690671,27.0,17.666,0.0586481094360351,0.0001042253118753,6.811933972199759e-05,2.257365151689328e-07,0.0001725703881125,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:38:27,codecarbon,3ffd2d9e-4c2f-4428-88b7-ad22b8cb870b,13.871468782424929,4.980351384490332e-05,0.0035903561927057,27.0,15.915000000000004,0.0589427947998046,0.0001040284484624,6.120553539494674e-05,2.2619502928895e-07,0.0001654601788867,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:40:10,codecarbon,fe1e0aac-dee8-44d3-b040-ea9ca8f22d32,13.498379945755005,4.88339073559071e-05,0.0036177606166186,27.0,16.17,0.1394619941711425,0.0001012378495931,6.0480289139350256e-05,5.207561376104763e-07,0.0001622388948701,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:46:15,codecarbon,1cc41409-23a8-43b1-bcda-bc39cf16a8c5,13.72415328025818,6.329846541165674e-05,0.0046121945827222,27.0,28.058,0.1424288749694824,0.0001029311496019,0.0001068214511838,5.413042363566471e-07,0.0002102939050221,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:52:58,codecarbon,864c3071-aae0-4732-81ac-f3cac548e7b0,13.938809156417848,5.102985586277408e-05,0.0036609910710541,27.0,16.756,0.0586795806884765,0.0001045410686731,6.476690609428617e-05,2.264300922945495e-07,0.0001695344048597,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:54:39,codecarbon,8954a07b-b035-4910-9d46-cc2951896576,12.79350209236145,4.134465264324475e-05,0.0032316915528493,27.0,11.619000000000002,0.0587625503540039,9.594376981258392e-05,4.120584403038025e-05,2.0803613459312e-07,0.0001373576499775,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T13:55:48,codecarbon,3fc3955b-6b59-46d0-80aa-2521867968fb,14.307170391082764,5.122153063789584e-05,0.0035801300493227,27.0,15.789,0.0586538314819335,0.0001073037779331,6.2635205296278e-05,2.322149031455941e-07,0.0001701711981325,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
2023-07-18T15:14:49,codecarbon,e4569bf7-0165-4798-afcd-04a48ccd8f80,18.437618255615234,6.538710253682648e-05,0.003546396374537836,27.0,14.916,0.13927459716796875,0.00013828213691711424,7.65709725440873e-05,2.3797893322419367e-06,0.0002172328987934435,Germany,DEU,,,,Windows-10-10.0.22621-SP0,3.9.16,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,,,63.34666061401367,process,N
