feature,shap_importance
Bezeichnung,0.8513041096773154
Z_P_SCHALTUNG,0.691766146311601
Objekt,0.6053964509799206
Z_P_BAUREIHE_NEU,0.0
Z_P_FUNKTION,0.0
Z_P_LEDSYSTEM_1,0.0
Z_P_LEDSYSTEM_2,0.0
Z_P_LEDSYSTEM_3,0.0
Z_P_LMS,0.0
Z_P_SCHUTZKLASSE,0.0
